,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
TRPS1,-0.07084028,-0.0071187965,3.4406548,-0.042795308,-0.051495988,5.200041,-0.0499902,0.08037877,-0.036315154,2.4456136,-0.052713063,-0.04616315,6.353438,-0.017110458,4.4522266,7.085596
NR1D1,-0.06480445,-0.003928807,2.471455,-0.050058722,-0.059314307,6.1336875,-0.053701594,-0.006638618,-0.027210513,2.498065,-0.06203029,-0.03815989,6.238148,-0.02521796,3.9870102,6.569669
NFIB,-0.0726,-0.0021657043,3.2640712,-0.046861477,-0.057458486,6.2480617,-0.060354576,-0.0016829057,-0.03412128,3.2716444,-0.059018176,-0.04645746,6.9357877,-0.021911621,4.9027042,6.8961363
LGMN,-0.07088672,-0.0019188864,3.2809358,-0.045671146,-0.05565991,6.054109,-0.058931615,-0.0012611747,-0.033690505,3.1542962,-0.057507534,-0.045155592,6.7217555,-0.021218492,4.7528615,6.717543
CHST15,-0.07310842,-0.0021982193,3.2673666,-0.047182817,-0.057920154,6.286561,-0.060659073,-0.0017910475,-0.0343004,3.2886934,-0.059367258,-0.046792857,6.976775,-0.022162005,4.9350705,6.9247546
TNFAIP3,-0.07273324,-0.0021970323,3.2578096,-0.04694525,-0.057588875,6.25746,-0.060408115,-0.0017337733,-0.034153596,3.2713516,-0.05906414,-0.0465547,6.94655,-0.021991458,4.9144206,6.900316
EBF1,-0.06963682,-0.002005875,3.2622194,-0.0452899,-0.05476395,5.981901,-0.058369856,-0.0010706843,-0.0331126,3.1028147,-0.056732595,-0.044458374,6.6503606,-0.02101194,4.71275,6.6463995
HEXIM1,-0.039719183,-0.0016061217,1.119123,-0.02733128,-0.039468072,4.583046,-0.039264053,-0.006546647,-0.013471663,2.362976,-0.03940096,-0.028133836,4.3273826,-0.012676862,3.1283548,4.4595394
TIMP3,-0.061912403,-0.0038208636,2.6296802,-0.036701865,-0.05608895,5.1442733,-0.048921652,-0.00022914323,-0.023954967,2.5381618,-0.04848823,-0.04087161,5.6855555,-0.025115816,4.058444,6.0275326
NR4A1,-0.055987567,-0.0016896478,2.5593317,-0.03649864,-0.046449784,5.2576265,-0.0494059,-0.002448947,-0.025578678,2.793608,-0.048773162,-0.037524316,5.6421847,-0.01688129,3.9812257,5.7652617
SIX5,-0.07212108,-0.0021035718,3.2697642,-0.04648097,-0.056952905,6.192389,-0.059912924,-0.0015912002,-0.0340212,3.2338314,-0.058535833,-0.04606937,6.8650227,-0.021703526,4.8540277,6.840541
ZFP423,-0.07178143,-0.0021279098,3.2570932,-0.046325635,-0.056673553,6.1686664,-0.05970545,-0.0015051471,-0.033851154,3.2193613,-0.058280133,-0.045870528,6.845998,-0.021573288,4.8417554,6.822544
TNS4,-0.07206252,-0.0021530339,3.2488966,-0.04633757,-0.0568473,6.197342,-0.059848625,-0.0016258929,-0.03391041,3.2360694,-0.05842475,-0.045969367,6.8581853,-0.021559102,4.8501425,6.826476
GM24616,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
KHDRBS1,-0.06910566,-0.0018548688,3.2755847,-0.044714488,-0.054103427,5.9056497,-0.05783214,-0.0009567199,-0.033023495,3.061071,-0.05614266,-0.043958027,6.5588827,-0.020654194,4.64482,6.574184
THRAP3,-0.07004109,-0.0019018269,3.2738059,-0.045227814,-0.054968823,5.9988794,-0.05845885,-0.0011314731,-0.03335802,3.1203187,-0.056890666,-0.044611353,6.6461673,-0.020910442,4.702143,6.659997
PHB2,-0.07175659,-0.0020567863,3.2721968,-0.04627926,-0.056587853,6.154721,-0.0596322,-0.0014799817,-0.03391853,3.2140687,-0.058277566,-0.04581324,6.8284807,-0.021567361,4.8271933,6.8077292
KLF15,-0.07385722,-0.0022946382,3.24946,-0.04758328,-0.05870329,6.3745604,-0.06114506,-0.0019885378,-0.03451713,3.3475468,-0.060059212,-0.047368597,7.064488,-0.02235044,4.989519,7.00813
RASGRP2,-0.07051766,-0.0019790975,3.272534,-0.045539577,-0.05546104,6.042409,-0.058861617,-0.001257373,-0.033477023,3.1506398,-0.057299595,-0.04503478,6.711366,-0.021155696,4.7490044,6.7104588
TNK2,-0.07152213,-0.0020445222,3.267852,-0.046166405,-0.05638094,6.1333013,-0.05945776,-0.0014363956,-0.03383238,3.1963935,-0.05807754,-0.04561334,6.804141,-0.021486625,4.8105383,6.786725
HIST1H3H,-0.07067888,-0.0019823168,3.2727454,-0.04571762,-0.055668276,6.0726604,-0.058939017,-0.0012800652,-0.033564825,3.1627984,-0.057509404,-0.045136537,6.728198,-0.021238066,4.7593484,6.726561
STARD8,-0.07201414,-0.002059499,3.270009,-0.046388257,-0.05673335,6.164685,-0.059748366,-0.0014920519,-0.033988703,3.2150488,-0.058363516,-0.045900144,6.8411155,-0.021613633,4.838056,6.81389
GTF2I,-0.07164776,-0.002111867,3.2652087,-0.046255186,-0.056543972,6.160636,-0.05965556,-0.0014950507,-0.033833865,3.2171826,-0.05822543,-0.04580891,6.8355446,-0.021549275,4.8360834,6.810574
LEFTY1,-0.06839686,-0.0018017008,3.2761161,-0.04430614,-0.05348504,5.850138,-0.057369817,-0.00085192156,-0.032801833,3.033599,-0.055687442,-0.043493465,6.4944215,-0.020414233,4.5954275,6.5204687
EPAS1,-0.07146178,-0.0021290812,3.2627745,-0.046175744,-0.05634421,6.1398134,-0.05953248,-0.0014219654,-0.03372726,3.2031546,-0.058049396,-0.04561959,6.812233,-0.021426618,4.820032,6.792407
GM10259,-0.06930872,-0.00446064,0.114691086,-0.044077907,-0.06841102,7.5176167,-0.05798786,-0.014383391,-0.020885713,4.05224,-0.06563164,-0.050180282,7.6998,-0.025483618,5.618037,7.314659
RFX2,-0.07363288,-0.0022042184,3.2648551,-0.047485225,-0.058435753,6.337466,-0.06100291,-0.0019101173,-0.034496054,3.3203301,-0.0598078,-0.047163386,7.025487,-0.022323595,4.9673066,6.9733973
PFKP,-0.07161,-0.002042198,3.273309,-0.046208993,-0.0564297,6.1391344,-0.059562996,-0.0014365647,-0.03385526,3.202517,-0.058133464,-0.04568393,6.8118916,-0.021520106,4.8182917,6.7905874
B2M,-0.07177937,-0.0020792494,3.2643576,-0.046361733,-0.05667801,6.1721215,-0.059679758,-0.0014832221,-0.033885334,3.2227676,-0.058350902,-0.04586816,6.836366,-0.02158923,4.8337026,6.8175125
PELP1,-0.07181987,-0.0020749841,3.2684712,-0.046266012,-0.056648873,6.1681933,-0.059685275,-0.0014939362,-0.03392853,3.2214928,-0.058286916,-0.04586961,6.8328443,-0.021529857,4.831382,6.817926
NUP210,-0.07307965,-0.002185246,3.2579732,-0.047100797,-0.057916384,6.288229,-0.06058704,-0.0017936192,-0.03431068,3.2943974,-0.05936119,-0.046812348,6.976346,-0.022093315,4.9307055,6.934564
UNG,-0.07366558,-0.0011390325,2.9127357,-0.04477085,-0.057154693,5.829131,-0.058852352,-0.0026482122,-0.031962577,3.2676783,-0.05758283,-0.04649259,7.2292533,-0.026028568,5.0894694,6.5061936
P4HA1,-0.07345968,-0.0022422543,3.2641723,-0.04736077,-0.058232877,6.320518,-0.060875613,-0.0018623937,-0.034417976,3.3051636,-0.059603523,-0.0470057,7.0089474,-0.022229664,4.957784,6.955596
POU5F1,-0.040540185,-0.001704965,1.0160723,-0.027789507,-0.04057026,4.702232,-0.03993434,-0.0071183983,-0.013321663,2.426921,-0.040346656,-0.02874333,4.4375277,-0.013064321,3.2225842,4.543023
HIST1H1B,-0.0700408,-0.0019279578,3.2712572,-0.045271147,-0.055036157,6.0142055,-0.058469117,-0.0011354547,-0.033354342,3.1317246,-0.056982968,-0.044675622,6.6565614,-0.020916114,4.708283,6.670548
GM37917,-0.0582445,-0.0121797975,0.40357405,-0.03887799,-0.056936897,6.889812,-0.056693982,-0.012635825,-0.010788709,3.3889453,-0.05593259,-0.03841012,7.2951174,-0.01921922,5.833586,6.3699703
ABTB1,-0.063910924,0.4581152,3.3700862,-0.040539823,-0.052822366,5.1073055,-0.059791178,-0.0036091655,-0.031988356,3.3548045,-0.05270483,-0.04200672,7.071735,-0.018777084,3.8424647,6.7558784
RCOR2,-0.072479464,-0.002168444,3.268787,-0.046810463,-0.057339605,6.2319875,-0.060227405,-0.0016452156,-0.03410275,3.254139,-0.058853943,-0.046345312,6.911093,-0.021853473,4.8909,6.877564
MAZ,-0.07232211,-0.0020844229,3.2675202,-0.04659684,-0.05712239,6.207573,-0.059996963,-0.0016116134,-0.034104753,3.244891,-0.058724146,-0.04618841,6.8839827,-0.021778299,4.864427,6.8524237
TMEM144,-0.07214157,-0.0045484207,3.0419405,-0.044749446,-0.059887137,6.5551434,-0.059258435,-0.0039212615,-0.033151414,3.5445035,-0.05734723,-0.048420724,6.8620753,-0.020519445,4.9322934,6.7827716
KIT,-0.07166655,-0.0020573603,3.2668338,-0.046286363,-0.056594152,6.1648493,-0.059629302,-0.0014783343,-0.033869427,3.2208636,-0.058298178,-0.04581271,6.8291683,-0.021542754,4.8272815,6.8148446
SLCO3A1,-0.06812846,-0.004293548,2.437425,-0.052126158,-0.06263713,6.4571314,-0.056034673,-0.0074912542,-0.02813337,2.6921456,-0.06486449,-0.040577665,6.598509,-0.026524529,4.2284913,6.8747497
MAPK11,-0.07343485,-0.0022260433,3.2557425,-0.04732709,-0.05826697,6.321808,-0.06081284,-0.0018754912,-0.03441603,3.3102865,-0.05963952,-0.04703875,7.0099382,-0.02222642,4.9549146,6.9617577
CTSA,-0.07202253,-0.004484767,3.1524334,-0.04581178,-0.059310153,6.486835,-0.059245117,-0.0030223727,-0.032707047,3.527329,-0.05741169,-0.04883204,6.7173815,-0.02002378,4.7316628,6.7092686
BASP1,-0.073574126,-0.0024120295,3.298647,-0.044449743,-0.05595252,5.8665857,-0.05769873,-0.0033569215,-0.035868514,3.2695763,-0.06079574,-0.047876265,6.5821223,-0.023970691,4.678934,6.6267858
DKC1,-0.07195591,-0.002040874,3.2673743,-0.046324328,-0.056822617,6.192701,-0.059714373,-0.0015075959,-0.034053016,3.242813,-0.05845328,-0.0460148,6.8443627,-0.02151204,4.8362584,6.8438306
ULK1,-0.07021906,-0.0019301354,3.2699795,-0.04529906,-0.055162802,6.01186,-0.05855013,-0.0012020576,-0.033418663,3.1267939,-0.057009093,-0.044739988,6.6690073,-0.021010797,4.716506,6.6759205
GLDC,-0.07396416,-0.0022620293,3.2583141,-0.04759697,-0.058703337,6.370009,-0.061198108,-0.0019694152,-0.034577705,3.3395622,-0.060009573,-0.047369756,7.0574927,-0.02236954,4.989343,7.0004997
ZIC3,-0.045178354,-0.001413552,1.7363557,-0.030494664,-0.04184052,4.8263063,-0.04269726,-0.004868148,-0.018237604,2.5328815,-0.042783607,-0.031613696,4.7727423,-0.014212549,3.4019737,4.9587383
AKT1,-0.0734114,-0.002225635,3.2613046,-0.047321633,-0.058239706,6.319185,-0.060841363,-0.0018743043,-0.034405556,3.3091798,-0.05960445,-0.04701393,7.0059166,-0.022197938,4.9534144,6.958729
HMGA2,-0.07091357,-0.0072675613,3.4273653,-0.04303031,-0.051720183,5.2297645,-0.050168876,0.07474283,-0.036235057,2.4609215,-0.05292131,-0.04632807,6.3997164,-0.017258545,4.4874,7.1158056
SMAD7,-0.07019637,-0.0019407014,3.275374,-0.04538421,-0.055148058,6.018997,-0.05859546,-0.0011523169,-0.03340408,3.1275053,-0.05704701,-0.044711508,6.6709886,-0.020976366,4.7207947,6.67744
BCAM,-0.07124714,-0.0021828492,3.3062372,-0.043057542,-0.0537448,5.6505785,-0.0561559,-0.0028015024,-0.03508433,3.1329677,-0.05879279,-0.046164136,6.343252,-0.023008116,4.5134125,6.425693
MIR7003,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
PCOLCE,-0.07245411,-0.0020615833,3.3529181,-0.047414906,-0.05660565,6.1577573,-0.060048122,-0.0007721678,-0.03370451,3.2446094,-0.058753904,-0.046665836,6.7570496,-0.02106088,4.674403,6.8056765
GM26917,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
BEX1,-0.06434691,0.15594973,3.124535,-0.038643368,-0.05355929,6.555891,-0.06445819,-0.008336321,-0.030596625,2.687695,-0.05182839,-0.038323883,5.9981265,-0.015459207,5.152511,5.8111534
RYBP,-0.056578655,-0.0013750142,2.7807257,-0.03655091,-0.04520675,5.1152124,-0.049433008,-0.0012332743,-0.026767429,2.6795766,-0.0479719,-0.037074365,5.5827985,-0.01659501,3.9291039,5.6986604
HDAC11,-0.07713058,-0.0014551313,2.8719718,-0.0466867,-0.06034024,6.169222,-0.061318845,-0.0033643383,-0.032943487,3.4626532,-0.06020923,-0.0490138,7.6044874,-0.02709202,5.3504515,6.824174
SATB2,-0.06764693,-0.0018036867,3.2735286,-0.043921255,-0.052785292,5.777477,-0.05684203,-0.00067319593,-0.03249358,2.9893413,-0.055105474,-0.043012194,6.4243617,-0.020184048,4.551583,6.4549184
CBX7,-0.046315525,-0.0021225074,1.1404661,-0.031182501,-0.045512326,5.2093816,-0.043875363,-0.007822931,-0.016143488,2.7206223,-0.04525958,-0.03279834,5.0610957,-0.015310958,3.6710734,5.133667
HDAC1,-0.044372868,-0.0014328505,1.6685607,-0.030060586,-0.041528024,4.7885427,-0.042144474,-0.005053652,-0.017667621,2.5130029,-0.042276993,-0.031175338,4.705944,-0.014082555,3.354849,4.890552
AU018091,-0.067168966,-0.0042064367,2.451911,-0.05135896,-0.061621245,6.350807,-0.05528225,-0.007263082,-0.027877256,2.6324542,-0.063965954,-0.039879825,6.482221,-0.02606933,4.1456704,6.7866883
DDX5,-0.0680484,-0.0017611195,3.2767794,-0.044058595,-0.053064585,5.8078637,-0.057035994,-0.0007425298,-0.032699443,3.0020125,-0.05530234,-0.043166533,6.440516,-0.020231966,4.5607634,6.4711037
ZBTB10,-0.07210868,-0.0020963505,3.2726877,-0.046576437,-0.05696719,6.1916947,-0.059978984,-0.0015889099,-0.03401633,3.2340453,-0.058599602,-0.046085108,6.8754377,-0.021786537,4.86211,6.84245
NUPR1,-0.0725233,-0.0021324998,3.2575073,-0.046462968,-0.05720313,6.230719,-0.06001357,-0.0016347144,-0.034150448,3.2590585,-0.058700215,-0.046239987,6.877671,-0.0215467,4.8596945,6.8654556
RPL22L1,-0.06833136,-0.0018161176,3.2668211,-0.044349518,-0.05344451,5.860367,-0.057298202,-0.0007414728,-0.032728076,3.031965,-0.055657372,-0.043441594,6.4824414,-0.020357287,4.592869,6.5142508
BNIP3,-0.06472095,-0.0073453453,3.4514372,-0.042946413,-0.049293794,5.7848134,-0.059039097,-0.00039419415,-0.027201595,2.804628,-0.05204682,-0.0382682,6.6068826,-0.017434392,5.0078444,6.2233915
ETV3,-0.07360411,-0.0022307213,3.2579925,-0.047410745,-0.058399014,6.3399634,-0.060969,-0.0019192421,-0.03446983,3.32227,-0.059767745,-0.047125973,7.024214,-0.02225842,4.964331,6.9742312
GM25500,-0.06925829,-0.0044856095,0.11903536,-0.044026136,-0.0683344,7.512073,-0.057949655,-0.014438095,-0.020902539,4.0492864,-0.06559658,-0.050188184,7.7000785,-0.02545994,5.6171947,7.314019
VIM,-0.07312618,-0.0022503014,3.260051,-0.047249615,-0.058041528,6.3075194,-0.060772404,-0.0018455622,-0.03427052,3.305558,-0.05950506,-0.04685034,6.9970727,-0.02214414,4.9454308,6.947337
MIR466O,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
AMOT,-0.07187109,-0.0020363617,3.2388182,-0.046207853,-0.05665296,6.1716323,-0.05956817,-0.0015660474,-0.03391276,3.2190347,-0.058189437,-0.045968432,6.8238273,-0.02148956,4.8350253,6.8034177
CALU,-0.07015442,-0.001993344,3.2736287,-0.0453785,-0.05511405,6.015953,-0.058627147,-0.0012122905,-0.033366613,3.1320658,-0.057063017,-0.044797573,6.685909,-0.02105064,4.731331,6.6813693
NR1D2,-0.07123802,-0.001981855,3.2744653,-0.045980062,-0.05610327,6.1049957,-0.059321973,-0.0013668331,-0.033766735,3.1844246,-0.057860572,-0.04550696,6.7808514,-0.021430403,4.7971134,6.769409
FRMD4A,-0.07193626,-0.0021076961,3.2679043,-0.046439227,-0.056783967,6.179059,-0.05983294,-0.0015328629,-0.0339174,3.2255292,-0.058419593,-0.045930017,6.851333,-0.021654315,4.8453126,6.8243384
MGST3,-0.07339888,-0.0021600425,3.3567667,-0.04820148,-0.057549536,6.2545547,-0.06081241,-0.0009138181,-0.033956785,3.2982256,-0.059602577,-0.047367506,6.8601103,-0.021481464,4.7500834,6.889535
MAPK13,-0.07456481,-0.0023836687,3.2424407,-0.047975156,-0.05936298,6.434813,-0.061638724,-0.0021519836,-0.034716498,3.3821692,-0.06054197,-0.047867715,7.1390314,-0.022613516,5.04382,7.0686564
APEX1,-0.0744852,-0.0018505502,3.261722,-0.04736918,-0.058683384,6.3977118,-0.06105084,-0.0016849557,-0.03495325,3.3602233,-0.060300145,-0.047790773,7.051174,-0.022091176,5.0053744,7.0289917
GM25835,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
TXNIP,-0.06985683,-0.0017956812,3.36086,-0.045931917,-0.05426275,5.914868,-0.058266323,-0.0003308308,-0.032994524,3.0966847,-0.056847353,-0.04479437,6.5113435,-0.020372087,4.520449,6.5821543
EMP2,-0.0734086,-0.0022430515,3.255182,-0.04738956,-0.058257908,6.323349,-0.060849752,-0.0018593089,-0.034370627,3.3103125,-0.059640888,-0.047036637,7.0130963,-0.022254163,4.960157,6.9590096
MIR669A-3,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
HDLBP,-0.070248015,-0.0018887041,3.2758727,-0.04531317,-0.055094182,6.00621,-0.05852483,-0.0011640664,-0.033457246,3.1213937,-0.057005666,-0.044695735,6.6580343,-0.020986592,4.710997,6.6618986
PIAS3,-0.07293915,-0.002195664,3.2673192,-0.047166523,-0.05783291,6.269356,-0.060599916,-0.0017849844,-0.034248095,3.2778769,-0.05930569,-0.0467371,6.9767604,-0.022203028,4.936188,6.9214725
GM26060,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
MIS18BP1,-0.07046944,-0.00185984,3.2749937,-0.04555236,-0.055397246,6.03008,-0.058723915,-0.0012081421,-0.03356327,3.1403317,-0.05728091,-0.044992723,6.700142,-0.021223608,4.739233,6.6975365
GM28960,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
NR1H2,-0.06265843,-0.0037544882,2.6415462,-0.037060816,-0.05669294,5.1863256,-0.049355745,-0.00038865933,-0.024252875,2.5533905,-0.04891462,-0.041272953,5.7301793,-0.025467698,4.0935555,6.0570507
MSC,-0.06883592,-0.0018792195,3.272294,-0.04463231,-0.05388957,5.8911595,-0.057702925,-0.0009212724,-0.03289633,3.053216,-0.056005333,-0.04377941,6.540987,-0.020587388,4.631456,6.5544157
TFRC,-0.069449864,-0.001854503,3.284674,-0.044941697,-0.05441334,5.9312205,-0.058081016,-0.0010261497,-0.033173516,3.0800092,-0.0564562,-0.04422388,6.5941873,-0.020839235,4.6681204,6.601676
PDCD11,-0.073938355,-0.0022892216,3.2522788,-0.047608312,-0.058722157,6.373958,-0.061201442,-0.0019747852,-0.03454994,3.3423057,-0.060016435,-0.047367223,7.063456,-0.022347655,4.992654,7.00678
CITED2,-0.07000024,-0.0019402946,3.270798,-0.045297213,-0.054981492,6.005945,-0.058457818,-0.0011147906,-0.033317458,3.1201184,-0.056925986,-0.044591803,6.654097,-0.020934684,4.709418,6.6605287
NDN,-0.06374563,0.15455583,3.126046,-0.038463026,-0.053021833,6.4943247,-0.064032175,-0.008063805,-0.030356454,2.6578956,-0.051419694,-0.037941802,5.9518023,-0.015372849,5.112822,5.770466
GM24201,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
PCBP2,-0.07282305,-0.0021678724,3.2676616,-0.046949673,-0.057629924,6.2597265,-0.060429897,-0.0017017453,-0.034228507,3.2742484,-0.05909334,-0.04660913,6.943721,-0.021985598,4.912236,6.9044113
GM44206,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
RANBP17,-0.07290729,-0.0021632137,3.2580764,-0.04686239,-0.057705674,6.270633,-0.060375206,-0.001755393,-0.03428209,3.286873,-0.05915635,-0.046679616,6.9435515,-0.021897702,4.905624,6.9171295
GM24289,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
LMO4,-0.07273313,-0.0045818323,3.0447035,-0.045237176,-0.060484655,6.6070185,-0.05970792,-0.0040048244,-0.033347454,3.5732124,-0.057862494,-0.04888579,6.933929,-0.020889333,4.9845486,6.836893
ORC2,-0.0738826,-0.002237563,3.2548132,-0.047521103,-0.05865034,6.360544,-0.06109397,-0.001970276,-0.03458112,3.3375437,-0.05995645,-0.047357816,7.052087,-0.022341091,4.9827595,6.999054
RPL15-PS3,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
SMARCB1,-0.072250895,-0.0022096112,3.2541273,-0.046710517,-0.057195872,6.2230315,-0.06009595,-0.0016184425,-0.03396473,3.250982,-0.058734853,-0.046246175,6.9040504,-0.021797197,4.8846455,6.871283
ATF7,-0.06941655,-0.0018292969,3.2743015,-0.04476716,-0.054309145,5.929332,-0.05789623,-0.0009936285,-0.033179503,3.079799,-0.05635327,-0.044132233,6.573648,-0.020676073,4.6490316,6.5900273
NPHS1,-0.068541065,-0.0019147883,3.2614458,-0.04457784,-0.0536747,5.868581,-0.057528973,-0.00078578334,-0.03274068,3.0351415,-0.055796795,-0.043653544,6.5289865,-0.020530632,4.6295776,6.545091
CNOT3,-0.05499833,-0.0014474482,2.6341484,-0.032996666,-0.042846773,4.693962,-0.045592908,-0.0032507824,-0.026729064,2.6417236,-0.048253417,-0.037264608,5.0861483,-0.017856983,3.6093817,5.3006577
TGIF1,-0.04339643,-0.0011450836,1.7798059,-0.02924417,-0.039661095,4.597645,-0.04124488,-0.0042059715,-0.017796056,2.3873587,-0.040740464,-0.030228497,4.5482664,-0.013377779,3.242466,4.7394104
ARID3B,-0.06768616,-0.0018506768,3.2535548,-0.04399773,-0.05286993,5.7996025,-0.05686241,-0.00073947356,-0.032458175,2.9883018,-0.05511207,-0.04291478,6.421844,-0.020078544,4.552508,6.448389
HIST1H2BK,-0.058487415,-0.0033864093,2.6699574,-0.034885682,-0.052397363,4.8247185,-0.046723522,0.054018058,-0.023183355,2.3419015,-0.04583032,-0.038335826,5.3392563,-0.023623824,3.821505,5.713044
MANF,-0.07262841,-0.0021385648,3.2623525,-0.046715923,-0.057408802,6.2446146,-0.060221843,-0.0016772115,-0.034183744,3.2700202,-0.058927592,-0.04643836,6.914964,-0.021794476,4.8860326,6.890504
GM4202,-0.069302686,-0.004428246,0.11198164,-0.044071387,-0.06841216,7.519831,-0.057965823,-0.014409749,-0.020921316,4.0519285,-0.06563191,-0.050145853,7.6998777,-0.025484096,5.617644,7.31444
PHF20,-0.06615134,0.12610888,3.2587261,-0.040929984,-0.055631272,6.33848,-0.051168296,-0.00082720636,-0.034583088,3.8279312,-0.051099923,-0.05151385,6.3755956,-0.027152121,4.6065474,6.37168
STAT5B,-0.07352898,-0.002194274,3.2577064,-0.04732645,-0.058285423,6.3243074,-0.060853977,-0.0018727885,-0.03446206,3.3145664,-0.0596696,-0.047097974,7.0109715,-0.022232909,4.956083,6.9632807
SLC16A1,-0.073617205,-0.0022377584,3.2583156,-0.04735514,-0.058405742,6.3357472,-0.060947727,-0.001922186,-0.034483954,3.3241367,-0.059751395,-0.04718216,7.0277033,-0.02225068,4.9658723,6.978809
TYRO3,-0.07388283,-0.0023197623,3.25957,-0.047766574,-0.058765575,6.3760815,-0.06127693,-0.0019679824,-0.034509502,3.3420577,-0.060099505,-0.047436263,7.0787787,-0.02249312,5.005521,7.0168533
RAD51,-0.07256799,-0.002389028,3.2934215,-0.047178373,-0.057867087,6.2736526,-0.060356423,-0.0017938637,-0.034265008,3.293446,-0.059308533,-0.04649573,6.9224973,-0.022021472,4.896564,6.920739
GATA6,-0.068467356,-0.0018530342,3.2704573,-0.0442821,-0.053481206,5.852856,-0.057343215,-0.0008366431,-0.03279435,3.030187,-0.055636372,-0.043461483,6.4866385,-0.020304376,4.593651,6.517456
SKIL,-0.07335172,-0.002252315,3.2539594,-0.047267478,-0.058201835,6.3190584,-0.06080434,-0.0018686476,-0.034369443,3.3139002,-0.05958682,-0.047017653,7.0116134,-0.022174345,4.954446,6.9641623
EFEMP2,-0.074018456,-0.002358354,3.2397063,-0.04776737,-0.058935374,6.398294,-0.06133164,-0.00203078,-0.03450987,3.3590477,-0.06019749,-0.04753891,7.0950193,-0.022458345,5.014649,7.033287
RNF19A,-0.072021,-0.0020740777,3.2685676,-0.046397194,-0.056811355,6.180555,-0.0598282,-0.0015334516,-0.03398093,3.2278135,-0.05843515,-0.045950573,6.8499503,-0.021616824,4.8428197,6.8263583
AMOTL2,-0.07117579,-0.0020097739,3.2737887,-0.04598841,-0.056079403,6.1064777,-0.05930237,-0.001384551,-0.03372133,3.1836631,-0.057867724,-0.045416955,6.7771897,-0.021416472,4.792886,6.76054
STAT4,-0.070508115,-0.0019252264,3.28328,-0.0455942,-0.05543736,6.047026,-0.058893956,-0.0012259068,-0.03353054,3.1515753,-0.057367086,-0.044975273,6.7014165,-0.021121502,4.7428155,6.7070584
MCM4,-0.072479166,-0.0021352784,3.2543657,-0.046685904,-0.057364397,6.239606,-0.060113262,-0.0016848828,-0.034140117,3.263138,-0.05884312,-0.046358284,6.9103184,-0.021827953,4.8838205,6.8830113
CTBP2,-0.06875666,-0.004356575,3.0478806,-0.042764068,-0.056852207,6.2511573,-0.056891628,-0.0032748852,-0.03205186,3.3663406,-0.054647803,-0.046237852,6.5213776,-0.019405628,4.702356,6.485888
PEG3,-0.06310097,0.454433,3.3675196,-0.039980244,-0.051949963,5.034464,-0.059087202,-0.0033488208,-0.03171703,3.297188,-0.051943943,-0.041351724,6.966427,-0.018355679,3.782972,6.673475
